# Step Rg End_to_End
         1        82.3523        15.8213
     10000        82.4007        16.4096
     20000        82.4663        15.2928
     30000        82.4311        15.1911
     40000        82.4057        15.7669
     50000        82.3881        15.8621
     60000        82.3231        16.5739
     70000        82.3036        16.3287
     80000        82.3851        16.3648
     90000        82.3857        15.7141
    100000        82.3686        16.8584
    110000        82.1891        16.5944
    120000        82.3021        17.2411
    130000        82.3499        16.8230
    140000        82.3644        16.8875
    150000        82.4123        15.3330
    160000        82.4997        15.9947
    170000        82.4915        16.3119
    180000        82.4588        17.2304
    190000        82.4588        16.3478
    200000        82.4610        16.0047
    210000        82.4159        14.8209
    220000        82.5084        16.8741
    230000        82.4328        16.2840
    240000        82.4328        16.0052
    250000        82.3967        17.2995
    260000        82.3480        17.2220
    270000        82.3588        16.5562
    280000        82.3032        17.0954
    290000        82.3477        16.5985
    300000        82.3430        16.3947
    310000        82.4419        17.0820
    320000        82.3818        17.3219
    330000        82.5432        17.9156
    340000        82.5257        16.5420
    350000        82.5370        18.4459
    360000        82.5480        17.9606
    370000        82.5207        16.1139
    380000        82.6757        12.8152
    390000        82.6786        16.0606
    400000        82.7211        12.4262
    410000        82.8553        14.5614
    420000        82.8011        17.3074
    430000        82.9461        16.2891
    440000        83.0173        17.4877
    450000        83.0048        14.3985
    460000        83.0575        17.5005
    470000        83.0349        16.1725
    480000        82.9905        16.9728
    490000        82.9286        19.5719
    500000        82.9091        13.6772
    510000        82.9070        14.5805
    520000        82.9176        11.7496
    530000        82.9149        18.2231
    540000        82.9163        19.3005
    550000        82.9779        19.1443
    560000        82.9370        21.0422
    570000        83.0876        20.6354
    580000        83.1341        18.2749
    590000        83.1969        17.8935
    600000        83.2183        16.9257
    610000        83.2092        16.8402
    620000        83.1178        18.1001
    630000        83.1085        17.5874
    640000        83.1317        16.2338
    650000        83.1310        16.3573
    660000        83.2605        16.6534
    670000        83.2544        17.0432
    680000        83.2497        17.0618
    690000        83.2095        17.7364
    700000        83.2237        17.8322
    710000        83.2554        17.3655
    720000        83.2928        17.6672
    730000        83.2361        17.8927
    740000        83.2781        15.3801
    750000        83.1873        16.1458
    760000        83.1026        16.7281
    770000        83.1136        16.4363
    780000        83.0806        17.6902
    790000        83.0467        17.6847
    800000        83.0587        18.2227
    810000        83.0764        18.3856
    820000        83.1412        18.6836
    830000        83.1620        17.5131
    840000        83.1367        16.5131
    850000        83.1572        17.1339
    860000        83.2239        17.2242
    870000        83.2344        17.4040
    880000        83.3180        17.2441
    890000        83.3774        17.3607
    900000        83.2783        17.5921
    910000        83.2649        15.6235
    920000        83.2564        15.1166
    930000        83.2466        15.2371
    940000        83.3137        15.1188
    950000        83.3998        19.4460
    960000        83.3810        17.5762
    970000        83.3142        17.5784
    980000        83.3259        19.7061
    990000        83.2988        19.8959
   1000000        83.3821        19.9877
