# Step Torsion_Angles(rad)...
         1    2.3935    1.6913    1.6101    0.7059    2.8669    2.2525    0.6417    0.2188    2.7470    2.2528    0.6572    0.2005    2.7604    2.2469    0.6630    0.2060    2.7597    2.3869    0.4809    0.2723    2.7442    2.5341    0.2259    0.4047    2.7199    2.5343    0.2532    0.3948    2.7230    2.5271    0.0517    0.7989    2.4859    1.6253    1.1642    0.2160    2.5788    1.7847    1.0176    0.2435    2.5812    1.8022    1.2361    0.1099    2.8278    2.5449    0.3392    0.2877    2.7922    2.5449    0.3392    0.2877    2.7922    2.5449    0.0716    0.6732    2.6062    1.9566    0.5445    0.5450    2.5305    2.0980    0.5218    0.3129    2.7217    2.5236    0.1771    0.7866    2.6499    2.5788    0.2199    0.7737    2.6670    2.4975    0.0439    0.7007    2.7458    2.6386    0.2516    0.7076    2.8352    3.0571    0.9831    1.1533    2.8224    2.9797    0.7058    0.9604    2.8467    2.9736    0.6586    0.8872    2.8542    2.9640    0.6068    0.8412    2.9739
     10000    1.2197    2.0559    2.0062    0.2993    0.8217    2.1753    1.6564    1.0545    1.2017    1.2286    2.6609    1.6837    2.7709    1.2328    2.4464    0.2788    3.1063    2.0315    0.0820    1.4864    2.2452    1.2115    0.7043    1.0578    1.0144    1.0360    3.1280    2.1700    2.7492    2.6250    1.9131    1.7149    2.8295    1.5471    2.1550    1.9637    2.3449    0.8398    2.7419    0.2380    0.2542    0.5076    1.3464    0.6951    0.2881    0.6228    1.2783    0.9297    0.9105    1.9929    1.6080    1.1700    0.3065    2.5557    0.1653    0.9268    0.8220    0.1499    0.7552    3.0588    0.6293    1.7393    0.1414    2.5309    0.1603    2.1100    0.5126    2.4304    0.8724    2.7284    0.4089    2.8009    1.5484    0.8342    1.1266    2.9023    1.2636    1.7616    0.0872    1.7768    1.0271    2.0045    0.8174    2.1631    1.1187    1.7157    0.8422    2.2158    1.3666    1.1783    0.7553    0.2157    1.0076    0.6488    0.2755    0.3132    1.2777
     20000    2.1041    1.7974    1.5940    2.8396    1.2659    2.3943    2.8904    2.4142    1.5809    0.3608    2.2167    0.8978    2.1166    0.4658    1.2827    0.1373    0.5516    2.5121    0.2800    0.1624    0.0127    2.7640    0.2045    0.0544    0.0759    0.0763    2.4157    0.3138    0.0127    1.4808    0.2817    0.4290    1.6165    0.6771    3.0095    0.1086    2.6096    1.0610    1.0969    1.4592    0.6142    1.6396    1.6473    0.3699    1.9340    0.8102    1.7807    0.2739    1.7196    0.5319    2.1632    0.5547    2.3866    0.9553    1.9339    0.1329    1.8543    0.7603    2.8518    0.4834    2.7435    0.1025    1.4204    0.3554    1.3604    0.0852    1.4673    0.5109    2.7723    2.2128    1.9006    0.9757    2.7428    1.3696    1.2718    1.2206    2.3266    0.5198    2.2538    0.2775    1.6269    0.5518    0.1218    0.1366    1.7315    2.3137    1.3145    0.0090    2.3778    0.2155    2.9577    1.0017    2.5974    1.2077    2.3002    0.1177    2.1882
     30000    2.2491    0.6789    2.1446    0.2842    2.2000    0.6691    1.8556    2.7454    1.1197    0.3538    1.9434    1.3490    0.6949    0.9190    1.1868    1.7536    1.6328    1.0752    0.0526    0.8072    2.9333    0.4225    1.7723    0.0404    2.3011    0.3618    2.5596    1.4720    1.7506    0.6799    0.5760    0.5457    0.0617    1.2317    1.2909    1.1532    0.7268    0.8973    1.4169    0.5170    0.2403    0.3041    1.2875    1.1709    3.0768    0.0418    2.9398    0.2276    1.9798    0.6973    2.2742    1.7777    0.8646    2.9990    0.8289    1.0303    0.1066    2.7256    0.0786    2.7608    2.7334    2.0163    0.8465    1.6338    0.7320    2.9654    0.5336    2.8846    1.7426    1.9851    2.2818    1.3673    2.7055    1.7701    2.1756    2.2051    2.4136    2.3051    2.1111    1.6308    2.6264    1.4010    0.5207    1.7825    1.8192    2.5080    0.7467    2.1789    0.6697    0.3644    0.1694    2.2159    1.5535    0.6215    0.4182    0.5843    0.5268
     40000    1.5974    0.8991    1.3171    0.3925    2.5021    0.7897    1.4371    2.3985    2.0104    2.8579    1.4323    2.3859    2.2085    1.5324    2.0265    3.1405    0.6422    1.7030    1.1636    2.8478    0.9555    1.9526    0.4771    2.1067    0.2403    1.2496    2.7271    0.9031    1.1980    0.5194    1.2469    0.8041    0.7675    0.4052    1.4022    0.5565    0.8923    0.0253    0.8716    0.2868    0.9019    0.9683    1.7675    1.3594    2.7280    0.2463    2.9937    0.3522    1.5794    0.5175    2.2995    1.6169    0.9861    2.3936    0.6830    0.8783    1.5567    1.1493    1.9632    2.5501    2.1064    0.5653    2.1004    1.9472    1.5758    1.9513    1.4024    2.2782    2.6078    2.6296    2.2239    2.8784    1.2036    0.2390    1.8724    2.2632    1.9295    2.7409    1.4378    1.4978    2.2835    1.2098    1.4192    1.4170    2.9618    0.1497    1.4746    2.0826    0.5707    2.8441    0.3276    1.8190    0.9762    1.0505    1.0175    0.7872    1.4236
     50000    1.1403    1.1610    2.1971    1.6404    1.0775    0.3749    2.6496    0.9141    3.0682    0.0077    1.6810    1.5775    2.4725    1.4101    2.3338    0.4749    2.4812    1.5036    0.1413    0.3629    0.7484    0.4733    0.8600    0.3538    1.4878    0.3757    3.0972    0.2618    2.4058    0.6909    1.5863    0.0102    0.6757    0.0907    1.5611    0.6203    0.7795    1.1196    1.5328    1.5141    1.0576    2.9534    0.1579    1.4346    0.4355    1.0664    0.2978    1.0709    0.7029    1.8173    0.5057    0.9035    0.5118    1.3330    0.6541    0.2253    0.2263    2.4780    0.4993    2.5949    0.3050    0.2882    0.5757    2.3959    0.7220    1.9962    0.8259    2.3361    2.2691    2.4557    0.1389    1.8871    0.6320    1.0919    3.1307    0.9892    2.3538    2.2868    2.7592    1.0754    2.8714    2.4838    2.7788    0.8856    1.4805    1.8398    0.7135    0.6286    0.1798    0.8306    0.7470    2.7992    0.6232    1.5985    0.6606    1.0880    0.0099
     60000    1.8248    1.6175    2.2627    2.3743    1.5844    2.1687    2.5607    2.8234    2.8205    2.7426    0.3293    2.1046    1.1837    2.8995    1.3908    0.7571    2.3011    2.0219    2.8736    3.1254    2.6637    2.5757    2.9933    2.4338    3.0115    2.0248    2.2510    3.1213    2.6176    1.9911    2.5572    2.5035    2.7891    2.8083    1.4452    0.2761    2.2994    2.3682    2.0149    3.1070    0.1938    1.8777    2.7408    0.1132    1.5421    2.5778    1.8317    1.0962    2.0425    1.2550    2.0224    0.0410    1.9731    0.5605    1.5846    1.0503    1.7707    0.8928    1.7677    1.0946    2.4433    1.9269    2.4774    2.2748    2.3042    1.0104    2.9812    2.3493    1.9453    3.0240    2.9428    0.8419    2.8846    0.6562    1.6071    1.3185    1.4858    0.6998    1.3214    1.6548    1.8236    2.5535    2.3697    0.5939    2.2504    2.7866    2.1237    1.2756    3.0338    1.2730    3.0975    0.7031    2.2519    1.3199    2.0718    1.0377    2.0729
     70000    1.9268    1.4792    2.2025    2.0863    1.7821    1.9588    2.6047    2.7625    2.8902    2.3474    0.5879    1.4549    1.6781    1.4654    1.5720    2.8243    2.0242    1.6893    0.7744    1.3919    1.7981    2.0681    0.2455    1.3290    0.9485    1.4895    2.4750    2.6777    2.6861    2.5054    2.1505    2.6249    2.1987    1.3657    1.2170    0.0358    1.5843    0.0746    1.5422    1.4619    1.7510    0.6668    2.4281    0.5342    0.3683    1.0072    1.1102    0.6138    1.6659    0.9086    2.3224    0.2986    2.3558    0.6777    1.6366    0.4786    1.9824    1.0247    1.5890    0.0549    3.0685    1.2194    2.4687    1.9979    2.2424    0.7770    2.8612    2.3539    2.2728    3.0396    3.0209    0.7485    2.9214    0.5066    0.5431    0.5543    0.5502    2.3699    1.4088    1.4239    2.1774    2.2070    2.4663    0.5861    2.2161    2.8309    2.0941    1.1726    2.8609    1.1239    2.8863    1.0155    2.6940    1.0508    2.2734    0.2346    1.3231
     80000    1.8958    2.6177    2.0621    2.8681    0.5085    2.4838    2.3837    1.9550    2.8948    1.5628    2.3391    1.2162    2.4957    1.8554    0.9133    1.3548    1.7610    2.5471    0.5505    1.4657    1.0036    1.5730    0.5406    1.0650    1.0325    1.1808    2.8356    2.6390    2.8524    2.6692    1.8795    2.7517    2.0000    1.5266    3.1087    0.9742    1.7433    2.2657    2.2207    0.8150    2.5729    1.4102    1.0616    2.9197    0.9408    0.8147    0.4299    1.0412    1.6351    1.8553    2.8662    1.6293    1.8624    1.8686    1.6805    0.2891    3.0910    1.3001    1.1331    2.4464    1.5289    0.7642    2.1716    2.4717    0.5674    0.6060    1.8952    1.9819    2.9437    3.0905    2.7234    1.6113    2.2936    1.2298    1.5027    0.8331    1.0970    2.6893    1.6937    1.7502    2.2617    2.4631    2.1088    2.7290    2.7325    2.9650    2.1975    1.4195    2.1231    1.9399    1.7076    1.9675    1.9071    1.7843    1.9205    1.7870    1.8488
     90000    1.2950    1.4578    1.1816    2.2153    0.2866    1.5464    3.0661    1.9544    2.2453    2.8000    1.7534    2.3276    0.8774    1.1435    2.2283    1.4636    2.4685    1.0287    1.2545    2.7412    1.7484    2.1321    2.4946    1.0103    2.2928    0.5492    1.3895    1.8608    2.2570    0.6840    0.8882    1.0409    0.5183    0.0530    2.5074    0.4865    2.6319    0.1490    2.6336    0.9931    0.2207    0.3170    0.5840    0.5215    1.9259    0.1277    2.0535    0.3820    2.6841    1.3011    1.9326    0.5072    1.3519    2.0021    0.7311    1.2007    0.7270    2.4300    0.6872    0.0726    0.2861    1.9039    0.8124    2.7073    0.2218    1.5541    0.2809    1.0555    3.0906    0.6966    3.0968    0.7863    2.6058    1.2460    2.7373    2.9910    3.1223    0.1651    2.9266    3.0254    2.9426    2.7768    2.0937    1.4165    2.1358    2.4433    0.6806    1.2084    0.0292    2.2370    0.0119    2.4816    0.2173    2.4628    0.2682    2.6471    0.2401
