# Step Torsion_Angles(rad)...
    250000    1.3462    2.7550    2.0913    1.9574    2.3785    2.3325    1.7727    1.4890    1.4439    0.1844    1.9420    1.6804    1.8049    0.3324    1.8300    1.9142    2.9407    2.1282    2.7496    2.1614    2.1964    3.1218    1.4854    1.7357    2.2576    1.7911    0.3059    0.4952    2.7001    1.8131    1.3164    0.2947    2.2218    1.6697    1.7466    0.9777    0.7370    1.6614    1.4104    0.2710    1.5829    1.0868    1.7219    0.6171    2.3347    1.6012    2.6227    1.2456    2.6619    1.9980    2.4798    0.7269    2.0269    1.2893    1.6716    0.6926    1.5740    1.1868    1.7808    0.7059    2.5672    2.0041    1.8385    0.0562    1.4151    1.5929    2.0413    2.3281    1.5275    0.8970    2.4521    1.4808    2.0867    1.2695    0.8561    2.5437    1.1227    2.6962    0.9854    3.0635    0.0926    1.8355    0.6173    1.4449    0.6274    2.9665    0.9864    0.9920    1.3522    1.7960    0.3358    2.0215    1.6668    1.3455    2.5528    1.4315    2.5540    2.2801    2.6836    2.1234    1.8525    2.9325    2.3124    1.9442    0.5602    0.2509    2.7841    0.2642    1.6151    1.4379    3.1201    1.6101    2.9503    1.0316    1.9878    0.0891    1.9686    0.2806    2.1307    1.1365    1.7810    0.0992    2.6972    0.9748    2.9694    0.6017    3.0276    0.8356    2.9631    2.2751    2.9852    2.5133    2.7941    1.9347    3.0287    2.0631    3.0170    0.6727    1.8150    0.1667    2.9851    0.1124    2.7722    0.0302    2.6706    0.4610    2.7618    1.5808    2.0157    2.7835    2.0800    1.1495    3.0073    1.1829    2.8976    0.4305    2.1608    0.3720    1.3889    0.5747    1.2126    1.2687    0.1125    1.6572    2.2518    1.0102    2.6249    1.7032    2.5347    1.1484    2.0784    1.4610    3.1246    1.1042    2.2213    1.2549    2.7058    2.6531    0.9942    1.6180    1.5307    3.0111    2.4973    2.8702    2.2190    2.8113    1.8072    1.6633    1.9226    1.6532    2.1223    2.3474    0.9855    0.1012    1.2185    0.2309    1.7970
    260000    1.7981    1.8990    2.0317    2.7023    2.1408    2.7445    1.0173    2.7571    1.0931    1.4469    0.8159    2.6737    0.7871    0.4987    2.9020    2.9076    1.9669    2.9050    2.1637    1.0429    2.1150    2.7407    1.7005    1.2736    2.1138    0.2064    1.8513    0.2389    2.6034    1.1082    1.4003    0.4989    2.4040    0.9791    1.8882    0.4738    1.4461    0.7536    1.7361    0.0756    1.8810    0.5634    2.2386    0.7252    2.7564    1.0781    2.7495    0.9434    2.7908    1.3839    2.5662    0.5722    2.3803    0.7002    1.9699    0.3307    1.9681    0.7212    2.2992    0.6230    2.6973    1.1919    2.3941    0.2228    2.4116    0.2532    1.9095    1.9885    1.8133    2.2882    1.6617    0.4576    0.3000    0.5853    1.0361    2.2064    0.5811    2.1689    0.9861    2.8551    0.0112    1.5623    0.9461    1.2689    0.5979    3.0015    0.8497    0.8901    1.3419    1.7112    0.3293    1.7985    1.0469    1.4842    1.0979    2.8670    1.9133    2.3132    2.3863    1.8906    1.9879    2.8017    2.3440    1.4856    2.6977    2.2103    2.3187    1.0122    0.0250    2.0656    3.1087    1.6874    2.9198    0.9128    1.9249    0.0502    2.0958    0.3753    2.4100    0.1356    2.3394    0.3157    2.9940    1.0048    3.0666    0.8001    2.9111    1.4535    2.9794    2.7660    3.1388    1.4973    2.8986    1.6605    3.0506    1.9490    2.9668    0.7650    1.0601    0.0472    2.1530    0.2980    1.9370    0.0685    1.9462    0.1394    2.5609    1.5520    2.1385    2.9156    2.6093    0.8395    2.8323    1.0241    2.1505    0.0543    3.0086    0.0925    2.0533    1.0721    1.5596    2.8437    1.0212    1.5355    1.9164    1.0321    1.1349    1.4334    2.3203    1.6726    2.7273    0.9031    2.4872    0.2943    2.8955    0.6475    2.3603    1.0116    0.1617    1.0701    0.9664    2.0123    1.8638    3.0879    1.6159    1.6061    0.7145    1.4333    1.3395    1.7021    2.2302    2.6174    0.7537    0.0019    1.1025    0.1687    0.1745
    270000    2.0787    1.1761    2.6018    2.6290    2.3023    2.3036    0.9844    2.9109    2.5091    1.1219    0.9160    2.9775    1.7547    0.7097    0.6948    2.6595    0.0406    2.2154    0.9732    1.2479    1.5847    1.8223    0.4415    1.5855    1.6654    0.6838    0.8247    0.5438    1.9178    1.9156    2.2913    0.8691    2.9782    0.7063    2.5381    0.2367    2.6677    0.4708    2.4750    0.2659    2.7236    0.5000    2.6246    0.7760    3.1091    1.0727    2.9534    1.0369    2.9320    1.0015    3.0495    0.8756    2.9141    0.7053    2.7735    0.5754    3.1181    0.6176    2.9244    0.8235    3.0993    0.9814    3.0541    0.7516    2.1453    0.5341    1.7108    0.1859    0.8164    0.3864    1.0208    0.3721    0.7913    0.8240    1.3433    2.6023    0.5717    1.5097    0.9577    1.8962    0.8657    1.6117    1.2761    1.4464    0.5135    3.0059    0.4140    1.2888    1.2634    1.9493    0.0998    1.9015    0.6845    1.7089    0.4289    2.6129    1.7289    2.4560    1.9677    2.1871    1.7448    2.5433    2.1108    1.5728    2.1351    2.3088    1.6761    2.3138    0.8448    2.1802    2.9569    1.6898    3.1062    0.9262    1.7976    0.5881    1.3892    1.0932    2.8347    1.9238    1.4911    3.0803    2.9208    2.0528    2.9968    3.0257    2.9533    2.9278    2.9672    2.4566    2.6666    1.7000    2.4695    1.7690    2.7194    2.1955    3.0462    0.9027    0.3289    0.7931    0.8354    0.8165    1.4127    0.2501    1.4512    0.0850    2.3619    1.6429    2.0962    2.8114    3.0106    0.4843    2.4430    0.8342    2.4598    0.3658    2.9246    2.8280    0.4036    1.8069    1.4729    3.0337    1.1393    2.0265    1.9917    1.4307    1.3788    1.0256    2.3322    1.7393    2.3299    0.9306    2.2519    0.6427    2.8381    1.0634    1.6706    0.1455    0.4166    0.7237    0.0403    1.0743    0.9161    2.7077    1.3054    0.9843    0.0446    1.5090    0.6553    2.7582    0.5437    2.5252    0.8048    0.0852    1.2459    0.8558    2.0316
    280000    1.8409    2.0433    2.0878    2.6144    2.2583    3.0883    1.1855    2.9940    1.6588    0.9785    0.6664    3.1051    0.7484    2.5587    1.3567    2.6624    2.3275    2.8766    2.0584    1.4294    1.9515    2.7795    1.1194    1.5486    2.0669    0.7535    1.1096    0.5469    2.4359    1.4515    1.8101    0.8624    2.6314    1.1061    2.0965    0.0164    1.9688    0.9630    2.0325    0.2274    2.2990    0.7426    2.4369    0.9624    2.8933    1.2551    2.9870    1.2433    2.9061    1.5676    2.9023    0.9730    2.6085    0.8647    2.4935    0.4331    2.7981    0.8302    2.4808    0.8668    2.9022    1.3393    2.6709    0.6149    2.2953    0.0775    1.8653    1.9931    1.8006    2.3509    1.5138    0.0833    0.7523    1.2102    1.0838    2.4299    0.7184    2.1690    0.9143    2.7302    0.1964    1.6926    0.9668    1.3464    0.5311    2.9363    0.7600    1.0991    1.3701    1.8444    0.2359    1.9546    1.1222    1.5955    1.1805    2.7930    1.8837    2.4631    2.2453    1.9728    1.8386    2.8432    2.1916    1.4737    2.6098    2.2301    2.1203    1.3589    0.1146    1.8814    2.9479    1.6500    3.1218    1.0324    1.8967    0.1970    1.8496    0.6051    2.4625    0.0135    2.5002    0.2870    3.0642    1.3559    2.8352    1.2691    2.9565    1.7187    3.1285    3.1139    2.8977    1.7410    2.7451    1.8950    3.1222    2.1827    2.9328    0.8259    0.9631    0.0278    1.9752    0.4152    1.8853    0.0670    1.8909    0.1392    2.5375    1.3675    2.2414    2.5051    2.3426    0.6414    2.8395    0.8481    2.7024    0.4261    2.4369    1.5585    0.5822    1.3236    1.3598    1.6674    0.1854    1.8591    2.5616    1.3263    2.8927    1.2397    2.3522    0.0123    1.1088    1.3315    2.8212    1.0786    2.8014    0.5553    2.8863    1.4356    0.1494    1.0195    1.5915    0.0181    2.1207    2.4885    2.0131    1.3137    0.6561    1.8183    1.0451    2.8241    1.7878    2.9265    1.5418    0.7249    1.1926    1.7330    1.5801
    290000    1.4692    2.9017    1.9395    2.1393    2.2324    2.5827    1.6675    1.7487    1.3626    0.6090    1.4378    2.2508    1.4025    0.0166    1.9757    2.4229    2.8111    2.6499    3.0956    1.6501    2.1360    2.4512    1.9402    1.4056    2.3034    0.2418    2.4478    0.3406    2.7904    1.1133    1.3153    0.5213    2.2546    1.2307    1.7570    0.8988    0.8767    1.1242    1.5702    0.1675    1.6927    0.7414    1.9476    0.6159    2.3876    1.2689    2.8729    1.1409    2.5862    1.6656    2.6557    0.7549    2.2604    0.8329    1.8019    0.4686    1.8327    0.8534    2.0633    0.5652    2.5338    1.4403    2.1681    0.0785    2.3544    0.6471    1.8953    2.1877    1.6674    1.7050    2.0111    0.7352    2.2749    1.7569    1.0236    2.2195    0.8459    2.7517    1.0070    2.9408    0.0338    1.6486    0.7757    1.3262    0.5582    3.0054    0.9453    0.8315    1.4727    1.7148    0.3973    1.8529    1.3221    1.4041    1.4401    2.4626    1.9642    2.3405    2.3765    1.8500    1.7572    3.1370    2.1102    1.5090    2.5218    1.3197    2.2938    0.7158    0.5783    1.6429    2.9874    1.5843    3.0853    0.9630    2.0238    0.1251    2.2326    0.3691    2.3987    0.1792    2.6293    0.0401    3.0110    0.8873    3.0270    0.6427    3.0224    0.9573    2.8723    2.7717    3.1280    1.6102    2.9802    1.6404    3.0238    2.0719    2.9916    0.7491    1.4358    0.1407    2.6326    0.1960    2.2663    0.0021    2.2685    0.1637    2.7243    1.2026    2.3431    2.2566    2.0882    0.5871    2.9634    0.7132    2.8480    0.4171    2.2350    1.0019    1.0154    1.0035    1.2124    1.3913    0.0070    1.6877    2.7385    1.4558    2.9844    1.2758    2.1213    0.4258    0.9794    1.4216    2.9361    1.2934    3.1412    0.4816    2.5257    2.8493    0.8878    1.3500    0.4623    1.1486    2.1945    2.8910    2.4734    2.5760    2.7245    1.5987    1.5445    1.9241    2.5249    1.4669    1.3354    0.2816    1.7496    0.8750    1.3762
    300000    1.1150    1.3623    2.5484    1.4727    2.6677    1.7157    1.8477    1.3280    1.5480    0.1008    2.1636    1.2225    2.0953    0.7414    2.5792    0.8996    2.9300    0.9552    2.9575    1.8397    2.3834    2.0912    1.5508    2.5675    2.4201    1.9826    1.0962    0.1156    2.3873    2.9204    2.8594    2.2129    2.8324    2.3953    3.1190    2.9526    3.0387    2.6524    2.6156    1.5505    2.5471    2.0157    2.0179    1.4282    2.6879    2.4322    3.0431    2.4549    2.8411    2.7203    2.8872    2.1957    2.4098    2.4011    2.7049    2.1097    2.8170    1.8907    1.8422    1.4801    2.7124    2.9252    2.2149    2.8711    1.0732    1.9285    1.9983    3.1282    0.7937    0.3753    0.2220    0.3083    0.4011    0.9974    0.8319    1.7993    1.0762    2.0929    1.0246    2.8251    0.3037    2.1550    0.3496    1.6874    0.4670    3.0859    0.9185    1.0935    1.4459    1.9650    0.1251    2.3563    2.0841    1.3073    2.7983    1.4614    2.7576    2.4901    2.4876    2.1464    0.8212    1.9899    1.6837    1.9836    0.0867    0.7319    2.4279    0.5026    2.3822    0.9207    2.8762    1.5724    2.4573    1.1412    1.9644    0.6585    1.5347    0.3557    2.1700    1.4276    1.5866    0.1749    2.6281    1.3395    2.5748    0.7212    3.0381    0.5887    2.9215    1.1502    2.9207    1.6854    1.9240    1.0315    2.8695    2.4465    2.9510    0.6448    1.9281    0.4847    2.5014    0.2178    3.0060    0.0223    3.0486    0.6563    3.0028    1.5138    1.9739    2.4218    1.5753    1.2801    2.8549    0.8528    2.5190    0.4656    1.6332    0.2895    1.2736    0.3145    1.1399    0.7432    0.2041    1.9242    2.8839    1.7766    2.6265    1.6330    1.5967    1.5441    0.2230    2.8270    2.1639    2.1212    1.4561    2.7248    2.5162    2.8466    1.7332    2.1752    2.9789    2.3702    2.7314    2.7066    2.2072    2.7757    2.2260    1.6408    2.4199    0.6459    2.9646    0.1006    1.4233    0.9465    2.8900    0.4274    2.4831
    310000    1.2058    1.0388    1.6460    3.0667    0.8053    2.6199    1.3414    1.0759    0.1799    1.1974    1.2371    0.9326    1.0707    0.9652    2.6796    1.3029    2.0821    1.1176    2.3986    1.0754    2.4683    0.4979    2.3346    2.8606    1.0995    1.0593    2.4833    0.9544    2.8393    0.9857    2.7644    0.8034    1.9608    0.0328    2.0430    1.3054    2.2716    0.2862    2.1769    1.2317    2.4792    0.5133    2.1216    1.1478    3.0334    0.7496    1.6116    0.4939    3.1354    0.4251    2.8197    0.7331    2.8630    0.5133    2.2657    1.0594    1.5310    0.0195    1.7360    0.9151    2.2892    0.1052    2.0597    0.7253    2.7513    0.5495    2.8360    0.9052    2.8535    0.9263    2.8987    0.9176    1.9886    1.0638    2.9066    0.9682    3.0269    1.2522    3.1317    2.9290    3.0045    3.1032    2.8679    2.3494    1.9025    1.5969    1.1991    2.6430    1.5289    2.4676    2.9052    1.0464    1.4376    0.0680    1.3843    0.1180    1.3210    2.8774    1.4226    0.8326    2.8983    0.0102    2.9295    0.1852    2.7887    0.3756    2.6741    3.0307    0.2396    2.6891    0.3511    0.4451    0.0263    2.3774    0.9501    2.9384    0.9169    3.0529    1.0810    2.8946    0.6706    1.3040    0.1477    2.1857    0.0269    2.4821    1.2981    1.6365    0.4897    0.6576    0.0723    0.6616    0.4792    0.8178    0.3426    3.0798    2.9629    0.5664    2.4372    1.2806    1.8203    1.5374    2.5469    0.0911    2.8338    2.1028    2.9906    2.2143    1.1156    2.3683    0.5903    1.7826    0.8449    1.8081    0.5780    0.3252    1.0427    3.0957    1.0604    2.5265    1.1355    0.1336    1.0861    1.7443    0.2777    1.4418    0.8088    1.5324    0.1626    2.2216    0.4291    2.5558    0.0627    1.1936    2.0692    1.8175    1.5222    1.9173    0.7664    1.6308    1.4233    1.0488    2.0971    1.1526    2.3652    0.8052    1.2506    0.7669    3.1195    0.1030    2.0273    2.1609    1.0931    2.9764    1.8913    1.5363    1.4824
    320000    1.0637    1.5499    1.1000    2.6380    0.0931    3.0006    0.6946    1.4699    0.7913    1.7030    0.5584    1.1759    0.9175    2.1898    0.7247    1.2938    1.4297    1.4629    2.5309    1.5922    1.1209    0.1838    2.8612    2.5272    0.5552    2.3503    1.5265    1.1918    1.4406    3.0437    1.0476    0.6988    1.4211    0.3690    1.6112    1.1312    1.2111    0.7701    1.5026    1.0918    1.3484    0.5463    1.2486    1.0359    0.4175    0.9944    0.3627    0.2816    1.9416    0.0475    1.7014    0.5989    1.3172    0.9042    1.4122    0.9666    0.8253    0.5918    1.1328    0.7966    1.3836    0.4146    1.2758    0.4414    2.6833    0.5117    2.9559    1.5735    2.2070    1.5866    2.6036    1.1199    1.6841    1.3969    2.0661    0.9325    3.1003    1.1270    2.4702    2.7639    2.6879    2.9877    2.8537    1.9688    2.2869    1.5794    1.4900    2.8425    1.8006    2.1635    2.1774    0.5470    0.8110    0.3710    0.8690    0.3723    0.5152    0.8759    2.9660    0.2142    2.5793    0.2908    2.9495    0.4998    3.1162    1.6651    1.4305    2.5005    0.5503    2.6794    0.2322    1.1944    0.1515    1.4474    1.2268    3.0700    1.0759    2.5772    1.1385    3.1284    0.5419    1.4155    0.1658    2.2185    0.1926    2.3809    0.8823    2.2229    0.0697    0.6627    0.2703    0.7055    0.0787    0.6636    2.2291    0.9191    2.8870    0.8514    2.8514    1.2115    1.9385    1.2627    2.7150    0.1691    2.9164    2.0926    3.1411    2.3188    1.0175    1.8357    0.1502    1.3636    0.4435    1.4577    0.4190    0.1257    1.4167    2.5489    0.9362    2.2980    0.9678    0.5586    0.5123    0.8341    0.2063    1.1081    0.5747    1.6589    0.4355    1.2339    0.8076    1.3397    0.7688    0.3754    2.6359    1.4713    1.4255    2.2463    1.1816    1.2722    0.0534    0.6448    0.1637    0.8185    2.7318    0.0522    2.2431    0.3158    2.2336    0.6654    2.1175    2.2782    1.2964    2.6388    1.2369    1.4243    0.6265
    330000    1.0622    1.1498    1.2349    2.4148    0.2782    2.9036    0.5232    1.3853    0.5676    1.6043    0.4784    1.1096    0.3713    2.8886    0.5859    1.6972    1.7173    1.3418    1.9533    2.2319    0.8782    0.5710    2.8603    2.5176    0.4822    2.6787    1.1542    1.3598    1.4827    2.6476    1.2654    0.6874    1.5250    0.3250    1.6312    1.0346    1.3468    0.6569    1.5552    0.9828    1.5030    0.4294    1.3244    0.9357    0.9490    0.5920    0.4060    0.1996    2.1427    0.0230    1.8329    0.4936    1.3584    0.8023    1.3916    0.7954    0.9123    0.4618    1.2150    0.6998    1.5043    0.3265    1.3585    0.3369    2.6824    0.2408    3.1151    1.0590    2.3393    1.3400    2.9540    0.8017    1.6763    1.2235    2.1315    0.6500    2.8583    0.9716    2.4532    2.7130    2.5551    2.8031    2.5255    2.4634    1.8320    1.5466    1.4147    3.1039    1.7777    1.8198    1.8174    0.3624    0.8531    0.4402    0.7152    0.5037    0.3116    2.1665    1.4308    0.4143    2.1338    0.4391    3.0711    0.7388    2.7262    1.9795    1.1830    2.2773    0.5325    2.9607    0.1327    1.1231    0.2404    1.2922    1.3195    2.9017    1.1965    2.7787    1.1624    2.8444    0.7453    1.4803    0.2635    2.4197    0.3739    2.4030    0.8253    2.0050    0.0095    0.5027    0.2551    0.5689    0.0418    0.4765    2.0748    0.9130    2.4898    0.6874    2.4631    1.4711    1.7316    1.6806    2.2005    0.0477    2.6085    2.2743    2.8042    2.4324    0.5735    1.8960    0.2962    1.3487    0.3781    1.4317    0.4528    0.0628    1.4102    2.6031    1.0255    2.3460    0.8928    0.5605    0.4341    1.0663    0.1023    1.1798    0.4256    1.6975    0.5990    1.4712    0.5767    1.5798    0.3509    0.7287    2.3179    1.4655    1.3872    2.0906    1.1882    1.1673    0.4747    0.0711    0.6048    0.8988    2.4800    0.2473    1.8707    0.4343    2.5676    0.5878    1.9658    2.3081    1.1529    3.0983    1.5659    1.9256    1.6342
    340000    1.4587    1.0794    1.2848    0.2705    3.0534    0.9811    1.9305    0.3218    1.6537    1.4624    2.8156    1.8393    1.9661    0.3735    2.2145    1.1859    2.6910    1.5659    2.3062    2.2737    0.9342    2.6545    1.8491    2.1726    1.2671    2.6623    0.8061    1.8857    0.6447    1.6557    0.2992    1.3815    0.4936    2.6833    0.2711    2.3602    0.1277    2.9726    0.0866    2.5183    0.3739    2.4201    0.0449    2.3841    0.5994    2.2777    0.2274    2.2826    0.2088    2.4136    0.0359    2.1207    0.1956    2.8332    0.5519    3.0687    0.4547    1.8010    0.6734    2.8592    0.5344    3.0922    0.6068    2.5178    1.0440    2.7204    1.4794    2.9913    1.1336    0.7722    0.2959    1.1400    0.9167    0.2235    0.2418    0.5463    0.5398    0.8089    1.9076    2.9122    0.5077    2.2511    0.1984    2.9187    1.1631    2.6241    0.6561    0.4853    1.9046    1.7719    0.5108    1.8882    1.7664    1.0297    0.9283    0.3377    1.9881    2.0082    2.6572    1.7084    0.5309    1.1818    0.5879    1.9767    0.2206    0.6331    2.4348    0.1249    2.2051    0.6409    2.9346    1.3052    2.6307    0.6016    2.4894    0.5574    2.8465    0.0309    2.3694    0.5004    2.4177    0.3362    2.9497    0.2314    2.8572    0.0763    3.0677    0.8886    2.4915    0.0228    2.2251    0.0156    2.3477    0.0731    2.9270    1.5110    2.1116    0.1428    1.1576    0.3408    1.6076    0.2616    1.3707    0.1887    2.4059    0.2550    2.3907    0.9082    2.1762    1.8023    1.1725    0.7079    1.2851    0.7568    1.4833    0.5167    1.1342    0.6774    1.4545    0.2660    2.5590    0.2233    0.9935    2.5137    2.1864    1.4031    2.3915    1.8397    1.6102    1.8634    1.2008    1.5080    0.9949    1.5978    0.8679    2.4708    2.9840    1.4902    2.8839    1.0815    2.5856    1.3462    2.4716    1.1676    3.0012    1.5238    1.1815    1.3330    2.3309    0.9400    3.0374    0.5352    0.5348    0.3168    2.4949    2.2999    1.9487
    350000    1.4746    2.7822    1.8833    2.1761    2.1198    2.7342    1.5326    2.9468    0.7291    2.5036    1.2458    2.9479    0.4015    0.5241    3.0408    2.8301    2.5835    2.9050    2.7248    1.0065    2.3193    1.9771    2.1213    1.1175    2.2775    0.1692    2.5473    0.0018    2.9436    0.8002    0.8870    0.1695    1.7433    1.1180    1.4515    0.9318    0.8771    1.1096    1.2145    0.4554    1.3068    0.7744    1.2631    0.0032    1.8718    1.2312    2.3946    0.6958    2.4356    1.5758    1.9360    0.0104    1.7237    0.8041    1.2593    1.0506    0.8679    0.9105    1.7789    0.3689    2.2913    1.4945    1.8406    0.2493    2.6119    0.7486    2.0097    1.8889    1.8587    1.4464    2.3043    0.7383    2.3277    2.0192    1.0036    2.0312    0.7679    2.6226    1.0160    2.8685    0.0256    1.5772    0.7670    1.3007    0.4913    3.0666    0.8724    0.8379    1.5045    1.7178    0.4309    1.8013    1.2513    1.4131    1.0365    2.9267    1.8040    2.3861    2.3031    1.8361    1.7165    3.1047    2.0837    1.5068    2.6654    1.4814    2.2979    0.6991    0.5684    1.6741    3.0288    1.5796    3.0319    0.9018    2.0185    0.1438    2.2645    0.2547    2.4106    0.1932    2.6618    0.0972    3.0093    0.7958    3.0721    0.5679    2.9735    0.8518    2.7683    2.8805    3.0716    1.4619    3.0910    1.3515    3.0584    1.7094    3.1309    0.5296    1.3369    0.1550    2.7816    0.1972    2.5954    0.0017    2.6578    0.1339    2.6076    1.2803    2.4185    1.6464    1.4483    0.3618    2.6348    0.2930    2.9186    0.7170    1.5751    1.3529    0.7230    1.0597    1.4263    0.9805    0.2589    1.6130    3.1384    1.6494    2.7054    0.9409    1.8754    0.8999    0.0544    2.0567    2.1539    1.3384    2.5333    1.8880    2.3651    2.9898    1.1088    1.2543    1.9304    0.2725    2.2081    2.3924    2.2326    2.3206    1.8388    1.9795    1.3249    1.3784    2.9014    2.4037    1.4650    1.5761    0.1855    2.3366    1.2153
    360000    1.1462    1.8822    2.3165    1.6502    2.5090    1.8967    1.8198    1.3894    1.4471    0.0988    2.2124    1.6382    1.8299    0.6890    1.5539    2.0625    3.0838    2.4425    2.6788    1.8555    2.3027    2.9265    1.3583    2.0166    2.2956    2.2271    0.1307    0.5563    2.7566    1.9090    1.0306    0.0364    1.7101    2.0096    1.3447    1.6396    0.4112    2.3399    0.9731    0.8302    1.2082    1.5988    1.4735    0.2717    2.0512    1.9990    2.4325    1.3457    2.6027    2.3698    2.5711    0.7903    1.7158    1.8831    1.4190    2.0289    0.0927    1.6089    1.3164    0.6379    2.5097    2.5264    1.1096    0.4751    0.7502    2.0242    2.0306    2.5932    1.2740    0.5818    1.6908    2.9241    1.7977    1.1716    0.9629    2.4133    1.1025    2.4469    1.0450    3.0167    0.2273    1.9179    0.4535    1.5153    0.4861    3.0476    0.9351    0.9813    1.5211    1.9058    0.2883    2.1577    1.7885    1.3558    2.4642    1.4624    2.3667    2.4513    2.4343    1.9899    1.1057    2.2721    1.8251    1.8028    0.2480    0.6565    2.4524    0.0582    1.7296    1.1016    2.9119    1.5752    2.7138    1.0568    2.0367    0.0461    2.1910    0.3188    2.2389    1.0555    1.9261    0.1861    2.8124    0.9962    2.8296    0.5782    3.0857    0.4661    3.0652    1.4743    2.9788    2.9331    0.1365    0.3520    2.8094    1.9499    2.8502    0.5197    1.6478    0.1885    2.6741    0.0686    2.9697    0.0456    3.0746    0.3991    2.9625    1.4578    2.0328    1.9784    1.3442    0.7886    1.9857    0.1278    2.2016    0.6496    1.4552    0.7514    1.1763    0.5891    1.5302    0.7269    0.1685    1.9469    2.8160    1.6922    2.8215    1.3933    1.5547    1.4645    0.1120    2.9284    1.9327    1.8809    1.6688    2.6844    2.3924    2.7025    1.6800    1.8593    3.1358    1.7933    3.0014    2.7276    2.4726    2.9051    2.0849    1.8795    2.1331    2.0430    2.7587    2.2082    2.8649    0.5437    1.0080    2.3824    2.8928
    370000    1.3756    2.9554    1.8583    2.1124    2.1314    2.6398    1.5727    2.0535    1.2162    0.6839    1.4276    2.4607    0.9729    1.3220    2.7971    2.9551    2.6599    2.7599    2.8877    0.9832    2.3704    1.8564    2.1262    1.1054    2.3714    0.3149    2.8282    0.0870    3.1225    0.7657    0.7377    0.0133    1.5027    1.1892    1.2734    1.1317    0.7665    1.2314    1.0900    0.5276    1.2080    0.7529    0.9785    0.2744    1.6401    1.2241    2.1414    0.4362    2.2183    1.6421    1.6867    0.2459    1.5022    0.8169    1.0125    1.1816    0.7063    0.9161    1.5866    0.1135    2.0441    1.5349    1.6259    0.5027    2.7617    0.8217    2.0122    2.0226    1.7789    1.3089    2.4668    0.9318    2.1318    1.7268    1.1761    2.0148    0.8786    2.9437    1.0891    2.9093    0.0151    1.5547    0.6985    1.3022    0.5163    3.0925    0.9190    0.7505    1.5279    1.6685    0.4704    1.7660    1.2947    1.3503    1.0779    2.8699    1.8271    2.3186    2.3681    1.8078    1.7136    2.9976    2.0466    1.5437    1.5416    0.4561    2.3767    0.5250    0.7632    1.6030    3.0667    1.5509    3.0216    0.8704    2.0666    0.1813    2.3140    0.1919    2.3887    0.2343    2.6898    0.1762    2.9784    0.6601    3.1144    0.4347    2.9779    0.4979    2.5746    2.7389    2.9698    1.3816    3.1039    1.2503    3.0533    1.7011    3.0863    0.5216    1.4135    0.1339    2.8745    0.1373    2.7100    0.0044    2.7637    0.1478    2.7083    1.2464    2.3649    1.6658    1.4379    0.3803    2.5863    0.2590    2.8615    0.7117    1.5352    1.2601    0.7726    0.9427    1.3446    0.9839    0.1647    1.6087    3.1046    1.5529    2.8469    1.0381    1.7948    0.8772    0.1975    2.0151    2.1073    1.3260    2.4401    2.0939    2.2436    2.6384    1.4836    1.3288    2.5320    0.9295    2.4660    2.3934    2.2744    2.3540    1.9075    1.9262    1.3681    1.5884    2.7223    2.3414    1.8037    1.2546    0.3336    2.4504    1.1167
    380000    1.1496    1.9222    2.3036    1.6601    2.4912    1.9024    1.8127    1.4149    1.4411    0.1326    2.2270    1.6556    1.9498    0.5547    2.2974    1.0866    3.1249    2.2447    2.6019    1.9510    2.2624    3.0438    1.3777    1.8516    2.2969    2.3520    0.1994    0.4614    2.8283    1.8168    0.9534    0.1296    1.6355    1.9708    1.1405    1.8418    0.4013    2.3056    0.9336    0.8421    1.2104    1.5559    1.4504    0.2092    1.9917    1.9700    2.3189    1.2184    2.5818    2.3533    2.4509    0.6161    1.6410    1.8685    1.2739    1.7647    0.4491    1.5746    1.3338    0.6120    2.4926    2.4590    1.1997    0.4266    0.7670    2.0016    2.0321    2.5575    1.3151    0.6167    1.5203    3.1034    1.7391    1.1355    0.9159    2.3595    1.1007    2.4321    1.0337    3.0037    0.2028    1.9117    0.4615    1.5184    0.4952    3.0508    0.9327    0.9893    1.4953    1.8856    0.3169    2.1280    1.7864    1.3397    2.4593    1.4644    2.4137    2.4085    2.4806    2.0083    1.2355    2.3822    1.8867    1.8076    0.2980    0.5958    2.4948    0.0738    1.7124    1.1374    2.9396    1.5659    2.7621    1.0467    2.0345    0.0074    2.1424    0.3047    2.2308    1.0371    1.9414    0.1874    2.7984    0.9823    2.8639    0.5766    3.0769    0.4977    3.1048    1.5445    2.9711    2.9740    0.0113    0.2386    2.8504    1.9624    2.8668    0.5359    1.6826    0.2059    2.7303    0.0905    3.0235    0.0558    3.1233    0.4238    2.8645    1.4979    1.9747    2.0256    1.3398    0.7331    1.8652    0.3236    1.9673    0.6821    1.4472    0.7965    1.2297    0.6139    1.6745    0.7064    0.1504    1.9592    2.7939    1.7099    2.8621    1.3129    1.5912    1.5283    0.2825    3.1002    1.8578    1.8643    1.6404    2.9891    2.4811    2.2838    1.9145    1.7348    3.0736    1.7276    2.8362    3.0281    2.1782    2.9901    2.3994    1.5526    1.9321    1.6483    2.8853    1.7839    2.9479    0.2224    1.1736    1.4464    2.2867
