# Step Torsion_Angles(rad)...
    580000    1.2541    0.7317    2.0330    0.2014    1.9365    2.3916    1.6248    0.4841    0.1339    1.2626    2.2226    0.7804    1.0853    2.4595    2.0556    1.6806    2.0244    1.0656    1.8955    2.3375    0.9954    0.3105    2.9227    0.1076    2.1229    0.7638    1.7606    0.7311    1.9412    0.1969    2.6911    1.9028    0.8831    2.5974    2.0130    0.3874    1.0739    1.0925    0.6659    2.6348    0.5806    2.8884    0.9802    1.2879    2.7500    2.2194    2.5895
    590000    1.7015    1.9218    2.5108    1.4440    3.0738    2.3127    0.3492    3.0652    1.0687    1.4508    0.9432    1.0186    2.7153    1.6589    2.2122    2.8393    1.2793    0.1717    2.7052    2.9292    3.1089    1.9569    2.6435    2.6783    2.7640    0.8869    2.9257    2.6703    2.9956    0.2374    2.3936    0.2308    0.9787    0.0474    2.3295    2.4608    1.6895    1.8464    2.3865    2.6065    3.1009    2.4932    3.0166    2.8796    0.7005    2.7382    0.9979
    600000    2.0820    0.6173    2.0297    0.8740    2.7001    1.9069    0.4567    2.8847    2.6717    0.8589    1.3573    0.5250    0.5626    1.3713    2.9366    0.3544    3.1002    0.3798    1.0748    1.3196    1.2827    0.0486    0.1799    1.3462    2.0156    2.9916    2.1577    2.1842    2.4753    0.7567    3.0389    2.9822    2.6465    0.6253    0.4466    1.4597    2.5543    1.1957    2.2795    1.9684    2.4798    0.3517    2.2318    2.8312    2.1504    2.0747    2.7673
    610000    2.1326    0.6873    2.2917    0.8801    2.9564    1.8877    0.3194    3.1273    0.5665    1.6787    1.5486    0.6345    3.0220    2.8824    2.7314    2.9174    0.2195    1.1913    1.4691    0.1725    2.0738    0.9261    1.9872    3.0043    2.0599    2.9597    2.2282    2.6487    2.8025    0.6903    3.1198    1.8052    2.9752    1.3606    1.9420    0.3933    2.0830    1.6687    2.4420    2.7818    2.5770    2.2279    2.7892    2.9026    0.7649    2.8335    1.9909
    620000    1.0655    1.9620    0.4485    2.2344    0.7777    2.7458    2.5344    2.9975    0.3697    1.3102    0.4952    0.8514    2.5065    1.3285    1.3674    1.9885    0.2351    0.0627    2.3060    2.8071    3.1218    2.0042    2.7406    2.4705    2.7894    0.8154    1.7853    3.0846    2.0755    0.9319    2.9546    0.0131    1.0242    1.0120    1.6675    2.1777    0.6251    1.4532    2.5327    2.6901    3.1263    2.2728    2.7735    2.9425    0.3756    2.8237    0.7410
    630000    0.9989    2.9605    1.2735    2.2340    0.4538    2.1058    2.9363    2.4722    0.8330    0.2624    0.8674    0.9003    0.9130    2.8580    0.4789    2.2067    0.6558    0.6960    3.0169    2.7367    3.0662    2.1907    3.0823    2.1913    2.4252    0.2305    2.0196    2.6304    0.3466    3.0185    0.5412    2.6556    0.3254    1.6082    1.3207    1.9206    0.0757    1.6279    2.6300    3.0604    3.0465    2.5824    2.4856    2.8382    2.6281    1.9531    2.1115
    640000    0.9011    3.0813    1.1134    1.9584    1.2782    2.0402    0.1819    2.9485    0.4604    1.6018    0.3686    2.2178    0.0223    2.5225    0.3005    1.8192    0.8507    0.6931    2.9335    2.9503    3.0211    2.1854    2.8993    2.3330    2.6195    0.3835    1.8213    2.5700    1.0755    1.7873    3.0714    0.0177    0.5178    1.3734    1.0401    1.5068    0.1548    1.1638    2.8419    2.2778    2.5529    2.2332    3.0789    1.4574    1.0080    1.3463    1.3707
    650000    2.1902    0.9514    2.6343    0.6913    1.8725    1.6884    2.6705    2.0708    2.6525    2.3732    2.2324    1.6275    2.7546    1.2406    2.5529    0.2037    3.1045    0.8389    0.6827    1.8560    2.9045    0.1765    2.7652    0.5086    3.0057    1.2461    2.1643    2.2934    2.9694    1.1458    2.8844    2.5899    2.5363    2.7208    1.5324    0.2621    2.6373    1.7840    2.3499    3.1405    2.9859    2.2636    2.9043    2.6547    1.1681    2.5295    2.5948
    660000    1.0527    2.1015    3.0248    2.4920    2.5799    0.7874    2.6790    2.1694    1.7814    2.9513    1.5922    0.0642    2.0223    1.7648    2.0368    1.2981    2.9955    1.2361    2.5016    2.1831    2.5426    2.3433    2.7030    1.5462    3.0674    0.1578    2.3863    2.9670    2.7030    2.2164    2.1645    1.9918    3.1338    1.2415    2.5705    0.7100    1.4121    1.3747    0.5789    2.6267    0.9827    2.3839    1.4999    1.7468    2.5099    2.2038    0.3587
    670000    0.7863    2.8857    1.8868    2.1604    3.0856    1.3876    2.8575    3.0978    2.9520    3.1135    1.0467    0.1236    0.8900    1.7467    1.9595    1.5228    2.9993    0.8600    2.5282    2.5444    2.1588    1.2983    2.7462    1.1554    2.4464    0.4432    2.1944    2.9107    2.1092    2.8808    2.8659    1.9326    2.7729    1.9322    1.8925    1.6721    2.8562    3.0678    2.6292    2.9116    1.9144    2.2839    2.9245    2.3176    2.7807    0.3486    1.6025
    680000    2.1966    0.7104    2.5535    0.2839    2.7696    1.9134    2.7712    1.6771    1.8463    1.7571    2.4153    0.3424    2.9441    0.3796    2.9913    2.5604    2.9986    1.7819    0.4390    2.9660    3.1400    1.8950    1.5074    2.4071    1.5701    2.1591    0.5576    1.5220    0.0857    2.6061    2.4711    2.5051    2.3451    1.9012    0.6286    0.5183    1.9457    3.0705    1.9051    0.3817    2.4753    1.7197    0.8065    2.3504    1.8217    0.8954    2.7781
    690000    2.3824    1.9714    2.1278    0.7337    2.9024    1.0009    3.0393    2.6031    2.2615    1.5419    2.4110    1.7113    1.8384    0.4529    2.9717    2.8448    2.9087    1.2118    1.8311    2.7848    3.0373    2.3511    3.0094    2.9932    1.8227    0.1025    0.9630    2.5963    1.4512    2.9803    2.6722    1.9208    1.9957    2.1725    1.3339    0.5849    1.2846    2.0295    3.0872    0.7841    2.1551    2.9654    1.1380    2.9762    3.1040    2.0644    2.2629
    700000    2.3490    2.2089    1.7890    1.2810    3.1227    0.9331    3.0525    2.6894    2.8063    1.5052    3.1068    0.4714    0.9377    2.7857    2.1793    1.3983    3.1371    0.3851    2.6825    2.4704    1.8767    0.6959    2.2869    1.2730    2.8533    0.4110    2.3356    2.8882    2.7783    2.7020    1.9948    2.1908    1.9757    1.5236    2.5625    1.1773    2.6317    2.4295    2.2236    3.0328    0.9559    2.4739    2.2084    2.4418    2.3267    2.5674    1.9154
    710000    2.3269    2.0343    1.9171    0.9633    3.1164    0.9705    3.1003    2.3919    2.8310    1.7585    2.5715    0.2540    1.1491    2.7700    2.0789    1.6681    2.8533    1.1296    2.3510    2.7625    1.6344    0.7086    2.2025    0.9754    2.5530    0.7206    2.3164    2.8399    2.8311    2.8624    2.0159    2.0795    2.3302    1.5611    2.6773    0.9756    3.0066    2.8549    2.8568    2.9693    0.5683    2.4659    2.8419    2.7339    3.1034    0.3886    0.8227
    720000    2.2302    2.9710    2.5568    2.0473    3.1144    1.8833    3.0248    1.0178    0.9774    1.6366    3.0268    0.1040    2.4913    0.6795    2.4069    1.1434    3.0175    0.0612    2.5013    2.2605    0.9036    0.4766    2.5972    0.1851    2.7634    1.0832    2.6702    2.5511    3.1104    2.9057    2.2984    1.4072    2.0314    2.1003    2.7419    1.0061    2.8695    1.9756    2.3854    2.4163    2.5181    3.0482    2.8987    2.4997    2.8092    3.0116    2.0300
    730000    1.5287    2.6958    2.7069    0.9510    2.8449    1.5710    1.4265    3.0116    2.4980    0.2097    1.2494    0.2148    2.0269    0.6897    2.7079    1.4876    3.0087    0.1986    0.4354    2.4288    3.0143    0.9006    2.7114    1.5565    2.9046    1.9805    3.1002    3.1186    2.4222    3.0360    3.0259    0.1209    0.9365    2.4703    1.6860    1.0394    2.7973    1.9442    2.5932    2.4246    2.1880    3.0486    3.0629    2.8948    1.6949    1.8908    2.1779
    740000    2.1442    2.1537    3.0677    0.4158    1.8186    2.6499    2.4247    2.8587    1.4736    1.5800    1.4822    0.9195    0.7919    2.6097    2.6840    2.1767    2.6741    1.0193    2.2116    2.1133    3.1146    2.6461    2.7546    2.8589    2.6893    0.3292    0.8107    2.4463    0.9859    2.7307    1.9392    2.3229    1.4659    2.7614    0.8725    1.0401    1.0308    1.4632    2.6024    2.2860    2.9733    1.8032    2.0051    0.7180    1.5432    1.9776    0.3719
    750000    1.0135    2.1161    2.8355    1.8220    3.0416    2.1631    3.0536    2.9752    2.7385    2.5390    0.9155    0.7504    3.1031    0.6737    1.9791    1.5375    3.0797    0.7968    2.2836    2.6874    2.1718    1.7667    3.0934    2.9091    1.1455    0.2821    0.5356    0.1171    2.2150    2.2201    2.6638    0.3742    1.8947    1.2425    2.0156    1.7848    1.1692    2.6211    1.5905    2.6274    0.4471    2.6395    0.2396    1.0640    2.5534    1.7685    0.2026
    760000    0.8178    2.6413    2.7991    2.0148    2.6259    1.7501    2.6445    2.7516    2.2915    2.8312    2.7331    0.2265    2.4463    1.4445    0.2858    3.1314    2.9783    0.7316    2.6568    2.1240    2.5009    2.4010    2.7146    1.0864    3.0577    0.0834    0.7497    0.3820    2.8120    2.1900    2.1804    2.0721    2.5821    1.2615    2.4645    1.6344    1.8559    2.3419    1.8066    2.5805    0.3865    2.5850    1.6047    1.9406    3.0033    2.3579    0.2427
    770000    0.7239    2.5626    2.8309    1.6325    3.0107    2.2385    2.3869    2.9840    2.8278    1.6651    0.7383    0.3868    1.9058    1.9272    0.0034    3.0251    3.0545    0.5387    2.8996    2.7120    2.5648    2.5746    2.5177    1.6443    2.4874    0.2330    1.1212    0.7082    2.9248    1.5825    2.2226    1.9090    0.2444    1.3969    1.8864    0.9323    2.3997    1.6566    2.2645    3.0776    1.1738    2.8968    2.1910    1.7412    2.9015    2.7569    1.5604
    780000    1.7487    1.0065    3.1089    0.8032    2.6380    2.7096    1.2918    2.0764    2.0776    1.1785    0.2070    0.2404    0.1739    2.3451    0.1672    2.9486    1.2878    1.3519    2.7119    2.6251    1.1501    0.9426    2.3504    0.9610    2.2731    0.3051    1.7166    1.5943    1.4107    0.5984    2.5541    1.1597    3.0655    1.6825    2.8710    0.2407    1.3604    0.1105    1.7814    2.5322    0.1225    2.6651    0.5607    0.2397    3.0440    1.1582    2.4008
    790000    2.4035    1.5913    2.2054    1.0235    2.8653    1.0563    2.0718    2.9020    2.0764    1.2934    2.3790    2.3174    1.8149    1.5510    1.3017    0.5185    2.0511    0.7177    2.6151    2.2107    2.6853    2.8685    2.9510    2.5287    2.4700    0.5653    1.7041    2.4422    0.8759    2.4793    2.4244    0.3841    0.6568    1.5392    1.2808    2.5346    0.5658    1.6732    0.5199    1.2315    2.0864    2.6497    2.0741    0.9421    3.1371    2.8256    2.8515
    800000    1.7538    1.0402    2.9433    0.8367    2.9947    3.0900    2.3178    2.4309    1.8529    2.5762    0.7241    0.8138    2.1111    2.5686    0.8484    3.0370    3.1242    0.8447    2.9508    2.7901    2.5948    2.2175    2.1103    2.3368    1.5053    1.2452    1.5406    2.0088    2.4169    0.9291    2.9352    0.6726    0.5790    1.1228    1.7343    0.6093    2.9358    2.5846    1.6289    2.5481    0.4667    2.7388    0.9679    3.0852    0.4977    1.9661    1.2073
    810000    2.0788    0.9009    2.8656    0.9433    2.2913    2.9971    2.7551    2.9380    3.0960    2.3193    2.0650    0.4385    3.0879    0.7852    1.2929    0.2858    2.6665    0.7025    0.5480    2.6588    1.6610    0.5543    1.9839    2.8601    1.7524    1.7143    2.7080    2.0974    2.6164    1.2349    2.6290    2.6041    1.9723    2.6636    1.5990    0.2208    1.9304    1.8272    2.4401    2.8356    2.7383    2.2918    2.1109    2.9199    0.3783    2.0798    3.0248
    820000    2.1856    0.6580    2.7209    0.4762    3.0089    2.1499    2.5754    2.1202    2.3823    2.2169    2.8617    0.6175    2.9961    2.5218    2.4040    2.5537    2.5383    1.0610    1.1956    1.7591    0.2485    0.2716    1.1384    2.9938    2.6797    1.0162    2.7960    2.1619    2.2919    1.6925    2.9802    2.9377    2.8252    3.0678    0.8892    0.2515    1.4943    1.8776    2.6949    2.3863    2.6288    2.4942    2.4073    2.7769    1.8454    2.4656    2.8941
    830000    2.0194    0.6883    2.9950    0.4766    3.1250    2.8547    1.5821    1.2945    2.3199    0.5442    2.5559    0.8804    3.1377    2.2453    1.3866    3.0716    1.1465    1.3722    2.2618    1.7565    0.1966    1.2926    2.2766    3.1264    3.0577    1.0239    1.9379    2.3681    2.4494    1.0998    3.0935    1.2935    1.7877    1.3534    0.0236    0.0710    1.3319    2.2261    3.0305    2.2660    1.9200    3.1383    1.5443    2.7091    3.1302    2.2279    3.0682
    840000    1.0268    2.1155    2.7628    1.2613    2.7904    2.7391    2.5091    2.8602    2.3621    2.8393    0.9731    0.2363    1.3954    3.1187    0.9979    2.4166    3.0550    0.7955    3.1385    3.1139    2.9771    2.5050    2.4270    3.0304    0.9357    0.5438    1.9203    1.5694    3.1274    0.1019    2.4803    0.5462    0.5455    1.8378    2.5161    0.7427    1.6898    1.7601    1.5807    2.9207    2.8506    2.5590    2.4387    2.9071    0.1891    2.2372    1.3256
    850000    0.8717    1.5759    1.6626    0.2447    2.6069    3.1180    0.2699    2.1392    0.8549    1.9770    0.5986    0.0317    0.6383    1.7508    0.9060    2.7214    2.8363    0.3817    2.4782    2.2146    2.2364    1.2852    2.3192    1.5538    1.9760    0.2032    1.6351    1.2097    1.1730    1.5941    2.4614    0.9456    0.8471    2.6941    1.9054    2.3530    0.8470    2.6611    0.8605    2.8783    3.0986    2.5163    0.9107    1.4315    2.1299    2.6454    1.3979
    860000    2.3022    1.1434    2.3042    0.4259    3.0029    0.5232    2.5408    2.8986    2.1911    2.9293    0.9322    0.8847    0.8761    1.3000    0.8399    0.8672    2.9209    0.7783    2.8786    2.4281    2.7758    2.4956    2.8498    1.8671    0.8182    0.3114    2.3546    2.7749    1.0783    2.3317    1.8066    2.7959    2.4113    2.8209    1.5458    0.0113    1.2294    1.5056    0.3395    0.2226    2.3839    2.2606    2.4510    2.7951    1.9077    2.8472    2.4274
    870000    0.8853    2.1590    3.1367    0.6729    2.9978    3.0025    2.1176    2.7612    1.8355    2.7686    0.8512    0.3814    1.7979    2.4791    0.3759    3.1322    2.9432    0.5276    2.8689    2.9939    2.6746    2.1255    2.4091    1.9524    1.6865    0.6752    1.1699    2.2250    2.9484    0.3997    2.6034    0.4230    0.3640    2.5912    1.8229    1.4294    1.2448    2.2109    1.3863    2.9410    2.4357    2.5568    0.4831    2.3368    0.4857    2.0023    1.6479
    880000    2.2666    1.0488    2.5105    0.5168    3.1307    1.2839    3.0369    1.1301    1.8741    0.0261    1.9901    1.0273    1.9611    2.7110    1.4356    2.5596    1.8953    0.8032    2.6977    1.8196    2.1945    3.0330    2.5896    2.8604    1.9748    0.6664    2.2707    2.5586    0.6491    2.7964    2.2629    2.3043    2.3731    2.4141    0.9833    0.5791    1.4204    2.6763    2.9847    0.9510    2.7574    2.9158    3.0005    3.0950    2.7449    2.2860    2.3659
    890000    1.3719    2.0406    0.7566    1.8051    0.7660    2.9489    0.8533    0.3353    0.3495    0.4580    2.7215    0.0028    2.1915    1.0374    2.1184    1.1707    1.6326    1.4987    2.8749    1.8203    0.4371    0.7709    2.6645    1.9184    2.9856    0.9964    1.8844    0.9818    1.9361    2.6034    2.3128    1.1944    1.6947    0.2522    1.4199    0.2198    1.7576    1.9972    2.4104    2.6277    2.0494    2.6615    1.7300    1.4859    2.4342    2.6504    3.0087
    900000    2.3889    1.4896    2.1650    1.2284    2.6304    1.5731    1.7059    2.8549    1.5171    0.2418    2.6310    2.0700    1.7081    1.6522    0.4171    1.1983    1.2732    0.6514    2.1399    2.4986    2.9058    2.5091    2.9658    2.3980    2.6129    0.5396    2.1535    2.9348    0.9008    1.3373    1.6877    1.8633    0.1172    1.0920    0.9189    2.7412    0.4119    2.5055    2.8733    2.4752    1.1336    2.6130    2.2056    1.9935    2.4950    0.8000    2.3137
    910000    2.1852    0.8106    2.3929    1.0457    2.7518    2.3438    1.6879    3.1227    1.3431    1.4143    0.8313    2.0512    1.6587    1.2886    2.0467    1.5665    2.8921    0.8074    1.9882    0.5270    1.3469    1.1163    2.9489    0.5936    0.7537    0.5227    2.5572    2.1429    1.8823    2.0405    2.8607    2.9416    3.1344    2.4393    1.2175    0.4814    1.5755    2.3968    1.7634    1.9974    3.0471    1.6837    2.8930    2.9123    2.1039    3.1383    2.4469
    920000    2.3559    2.1643    2.0559    2.1190    1.8868    2.8679    1.9686    2.5995    2.3769    1.0540    3.0890    0.9233    2.9004    0.0589    1.2097    1.5309    1.6426    0.3137    2.6605    2.5096    2.9367    2.5658    2.6627    2.6559    1.6517    0.4808    1.1462    2.2661    1.8660    0.0548    2.4710    0.7994    1.0533    0.2982    2.7192    0.3405    3.0290    1.8769    1.4470    1.8672    2.8011    0.7241    1.5678    3.0166    2.0207    0.2089    1.2543
    930000    2.0268    0.8330    2.4661    1.1642    2.2091    2.6622    1.9487    2.4975    1.2235    1.3767    2.9506    1.2140    3.0642    2.7314    2.6890    2.6902    2.6898    1.4002    1.7284    0.5632    0.4040    1.7899    1.9947    2.2528    2.9998    1.2757    2.2187    2.6978    2.6890    0.8598    2.9882    1.3092    2.6373    2.2468    1.7287    0.8138    2.0047    2.5118    2.6985    1.9533    3.0278    3.1299    2.7876    2.3081    2.0858    2.4775    2.3690
    940000    2.1948    3.0130    1.9199    2.0982    2.0683    2.7128    1.8735    2.3541    1.0596    0.2822    1.1002    0.7194    1.7942    1.6040    0.7301    2.5803    3.0170    0.0174    2.8639    1.4508    1.2017    0.6507    2.6764    1.7169    2.7796    1.1703    1.1653    1.5570    2.2768    2.1127    2.7606    0.7718    2.9755    0.6379    2.0881    0.0197    2.8668    0.4285    1.6601    2.4115    1.0926    2.6561    3.1245    0.3732    1.6117    1.4451    0.8478
    950000    1.8142    0.8186    2.8062    0.9252    2.3182    2.9707    2.8167    2.6266    1.7941    1.1232    0.2448    0.2866    2.5126    2.5339    2.0515    2.7995    0.0076    2.4375    2.9196    2.1242    1.2454    0.5479    2.5119    2.1645    1.1330    1.1745    1.4074    1.2642    1.9929    1.1734    2.9968    0.2073    2.3240    0.1485    0.4731    0.1631    2.6861    2.9788    3.0024    2.5976    3.0892    2.7820    1.7288    2.6847    3.0872    2.6049    0.8763
    960000    1.5390    1.2440    1.8667    1.0875    2.6856    1.7622    3.0277    3.1276    2.8996    2.0808    0.8543    0.1653    2.1699    1.6045    2.4930    2.7694    1.8551    2.0753    3.0332    2.9037    2.6566    1.9763    2.2170    3.0540    1.3858    1.3074    2.1128    2.0244    2.7903    0.4813    2.3596    0.1245    0.3796    0.3593    1.6731    0.1243    2.0606    1.6254    1.8612    3.1185    3.1285    2.4086    2.7119    3.0196    0.3472    2.2641    0.5474
    970000    1.9747    0.6937    1.9697    1.2644    2.4952    3.0633    2.0381    1.9181    1.1284    1.0000    0.6086    0.3107    2.4420    3.1189    2.6605    2.6996    1.5843    2.2373    2.7693    1.8626    0.9610    1.1779    2.1252    2.6630    1.7312    0.8757    1.6098    1.5667    2.3435    0.7992    2.9819    0.7788    1.8856    0.1639    0.0656    0.5488    1.5926    1.0687    2.2253    2.9747    2.6916    2.4120    0.7626    2.5601    2.4932    1.7007    2.9549
    980000    1.1004    2.3018    1.6521    2.6962    2.4867    1.9129    1.3322    2.2306    1.5493    0.0491    0.8962    1.3254    0.6087    2.8068    0.1927    2.9740    3.0854    0.3947    3.0896    2.2224    1.1252    0.5428    2.6469    0.9132    2.8424    0.8011    3.0796    2.8609    3.0718    2.8268    2.5169    1.9146    2.8015    1.6627    2.9580    0.1623    1.9479    2.4260    2.1430    2.5517    1.9714    2.5726    1.6632    1.6768    2.5164    1.7598    1.7714
    990000    2.3693    1.3587    2.3873    0.7769    2.8062    1.4661    3.0901    2.3029    2.7841    0.6616    2.1198    0.6392    3.0955    0.5524    2.4033    2.1814    3.1315    0.8819    2.6533    2.3178    2.9476    2.6221    2.7119    2.6447    2.0604    0.2779    1.1199    2.8591    1.6967    1.6187    0.9495    2.3814    2.4153    2.5994    1.5697    1.8409    0.2208    3.0319    2.5875    0.7437    2.8308    2.6326    2.5303    2.8153    2.8483    2.4151    2.5775
   1000000    0.6799    3.0452    2.2142    2.5218    3.0645    2.4022    2.6648    2.5391    3.0157    0.7983    2.8285    0.6914    2.8430    0.0196    2.2269    2.2632    2.7517    0.6038    3.0125    2.6874    2.9201    2.5021    2.4782    2.6318    1.3667    0.4165    2.0171    2.5501    1.4798    1.8853    1.4649    1.8512    1.8832    2.5520    1.6794    1.7460    1.4693    2.2118    1.6326    2.7994    1.5511    1.3311    2.2689    2.9012    0.9309    2.1460    0.5495
