# Step Rg End_to_End
         1       120.6838       452.6603
     10000        62.5687       214.0788
     20000        52.6757       110.4180
     30000        58.9150       116.5740
     40000        56.9720         9.5983
     50000        56.8725       114.6468
     60000        55.1214        18.1947
     70000        42.6747        59.8801
     80000        40.5310        62.7616
     90000        43.5296        61.8742
    100000        42.0009        59.6437
    110000        72.9735        65.6375
    120000        48.1911        33.2768
    130000        44.9285        23.2985
    140000        59.9413        23.4520
    150000        57.5802        76.0173
    160000        45.6678        81.7395
    170000        53.0658        19.6147
    180000        45.5854        77.4722
    190000        69.5618        74.5655
    200000        67.7814       108.6357
    210000        71.1873        71.4697
    220000        49.4001        48.6363
    230000        72.3984        76.5984
    240000        20.8082        48.6608
    250000        36.4107        56.4332
    260000        29.1733        34.4389
    270000        45.2100        31.4960
    280000        59.5637        85.7170
    290000        41.6166        64.8505
    300000        38.4893        29.7042
    310000        58.7719        19.8019
    320000        55.6109        29.2657
    330000        49.7339        50.7313
    340000        43.6441        67.8558
    350000        47.5413        29.2596
    360000        48.9453        27.9658
    370000        55.3507        31.2593
    380000        49.2681        96.1178
    390000        39.6366        72.4057
    400000        57.3408        25.2681
    410000        52.0995        35.1769
    420000        48.1733        30.7393
    430000        50.9653        20.3792
    440000        50.5113        15.3298
    450000        45.6339        83.7312
    460000        46.2262        72.1531
    470000        43.0437        78.3022
    480000        58.9448        19.1550
    490000        51.2906       113.3406
    500000        65.2472        31.3618
    510000        50.5486       101.7288
    520000        37.3036        40.7661
    530000        47.3338        71.0770
    540000        47.4004        91.3872
    550000        54.7554        32.5995
    560000        42.8174        63.9893
    570000        62.2768        14.7482
    580000        57.5176        30.4022
    590000        46.7895        50.8769
    600000        46.2853        72.2406
    610000        55.2416        35.4432
    620000        46.9425        36.6344
    630000        70.9002        45.3019
    640000        47.3537        61.7370
    650000        56.1106        30.6980
    660000        49.0859        32.7635
    670000        54.0227        29.0129
    680000        60.1682        22.2075
    690000        46.4130        49.4433
    700000        48.5786        29.2775
    710000        47.9948        95.9147
    720000        43.4725        34.6078
    730000        42.5487        33.2342
    740000        48.3822        82.6231
    750000        47.9310        97.0645
    760000        49.0417        11.3041
    770000        41.0613        27.2779
    780000        48.7027        36.7202
    790000        44.7420        37.3869
    800000        48.1335        84.8134
    810000        51.6379        55.0130
    820000        50.0158        65.7232
    830000        61.4429        24.6775
    840000        52.7512        49.8249
    850000        46.6751        83.5579
    860000        49.3836       103.0850
    870000        48.2364        94.7472
    880000        52.9626        26.5027
    890000        42.3742        53.0468
    900000        47.7046        97.2653
    910000        45.9058        84.5527
    920000        31.9714        29.8743
    930000        45.6985        85.1138
    940000        46.1588        69.0486
    950000        47.5732        27.5276
    960000        49.7229        59.8468
    970000        33.0922        53.1947
    980000        49.5207        63.6374
    990000        69.8950        96.4369
   1000000        56.8013       112.3423
   1010000        33.3316        82.0029
   1020000        28.9653        52.5108
   1030000        48.6578        65.9768
   1040000        43.6226        92.3562
   1050000        41.4735        40.0830
   1060000        18.9023         3.4928
   1070000        46.7440        52.4218
   1080000        39.1239        69.4228
   1090000        51.6964        51.9200
   1100000        68.7891       122.5390
   1110000        17.1583        30.5577
   1120000        61.7240        80.5243
   1130000        68.2218        94.9559
   1140000        23.3029        43.5741
   1150000        63.8300       135.1731
   1160000        47.0303        78.3890
   1170000        37.4377        57.0213
   1180000        45.8188        16.2366
   1190000        51.3857        69.1996
   1200000        36.7913        34.5051
   1210000        58.9606        73.4656
   1220000        46.1491        83.4018
   1230000        38.0125        32.7281
   1240000        62.6670        36.1795
   1250000        50.0274        96.5688
   1260000        72.7102       102.1564
   1270000        67.4127       110.5684
   1280000        57.4283       105.2093
   1290000        72.5870        95.9113
   1300000        53.4663        42.7012
   1310000        41.5850        56.0187
   1320000        18.3778        41.1334
   1330000        46.6638       106.5417
   1340000        63.4965        57.4381
   1350000        43.2019        35.2416
   1360000        19.3533        11.9699
   1370000        31.8657        66.0701
   1380000        54.5881        59.0842
   1390000        55.2259       115.0260
   1400000        36.6371        45.5682
   1410000        37.6450        46.7790
   1420000        63.1275       117.8460
   1430000        68.4654       106.0284
   1440000        50.5406        72.6675
   1450000        51.4194        98.2603
   1460000        50.1135        92.5453
   1470000        67.4006       100.4418
   1480000        73.2919        85.4304
   1490000        65.2158       108.5931
   1500000        41.1939        65.0638
   1510000        65.6010       106.1964
   1520000        72.6442        90.4354
   1530000        53.2057       102.0985
   1540000        38.9178        44.6352
   1550000        52.3943        62.8241
   1560000        26.6013        30.5037
   1570000        19.6260         8.4204
   1580000        26.5753        32.7331
   1590000        42.8546        74.0901
   1600000        52.1873        91.3971
   1610000        64.2321       100.6686
   1620000        70.4455        96.5383
   1630000        66.5836       111.9050
   1640000        28.9659        20.7737
   1650000        60.6661       105.1026
   1660000        19.1847        23.9880
   1670000        48.1277        87.3224
   1680000        41.4226        82.4286
   1690000        62.2310       113.2713
   1700000        38.2643        22.9598
   1710000        23.7098        32.9937
   1720000        58.5698        93.0687
   1730000        42.2026        59.0881
   1740000        18.2171        16.2292
   1750000        45.1154        92.7507
   1760000        42.3424        73.6427
   1770000        32.3786        53.6482
   1780000        57.7946       107.3332
   1790000        42.5682        40.0431
   1800000        19.3521        19.7496
   1810000        61.7460        72.9650
   1820000        66.5729        82.7774
   1830000        40.7866        49.6258
   1840000        70.2282        95.4161
   1850000        51.6545        70.6346
   1860000        26.1813        55.6230
   1870000        65.3824        97.7137
   1880000        54.4755        81.8770
   1890000        62.3689        50.1351
   1900000        70.9166        88.3364
   1910000        64.3777        67.8774
   1920000        56.4518        81.1187
   1930000        50.5210        25.3498
   1940000        41.1471        70.8631
   1950000        63.3657        62.8929
   1960000        64.0192        74.5369
   1970000        67.3865        98.9407
   1980000        68.2258        86.6706
   1990000        47.1050        53.3133
   2000000        71.4702        79.7995
   2010000        41.1731        43.4165
   2020000        39.0043        54.9508
   2030000        18.1653        15.2265
   2040000        67.6355        81.9166
   2050000        42.5412        23.5212
   2060000        60.3117        45.0802
   2070000        60.2495        81.0219
   2080000        18.7797         2.7802
   2090000        46.4341        36.3432
   2100000        60.2213        79.7927
   2110000        54.1246        41.8856
   2120000        21.1626        10.0663
   2130000        20.6334        39.6740
   2140000        66.9408        84.2990
   2150000        38.1910        42.5300
   2160000        46.5181        72.8691
   2170000        41.9318        58.3797
   2180000        46.8572        83.8899
   2190000        23.9925        21.2831
   2200000        44.6122        64.9232
   2210000        49.9461        23.2095
   2220000        67.8860        98.1672
   2230000        25.1753         9.3778
   2240000        20.5448        36.3243
   2250000        16.7244        12.9215
   2260000        25.1069         9.1732
   2270000        57.6755        91.7491
   2280000        71.2480        75.8667
   2290000        47.0806        63.3989
   2300000        50.7158        90.9688
   2310000        65.2495        77.5077
   2320000        70.4318        65.0206
   2330000        34.5684        33.9390
   2340000        61.8802        67.9258
   2350000        70.8226        69.1112
   2360000        37.0959        29.6656
   2370000        24.1407        44.8391
   2380000        35.2439        17.4173
   2390000        49.9887       101.7072
   2400000        33.3167        68.4453
   2410000        41.4600        64.2418
   2420000        18.1734        15.4854
   2430000        18.1607         2.7190
   2440000        38.9314        38.0454
   2450000        67.6708        35.6608
   2460000        45.6408        28.5035
   2470000        58.4069        20.3417
   2480000        44.2526        53.2781
   2490000        66.6181        44.4611
   2500000        50.2856        23.1810
   2510000        57.5798        51.4124
   2520000        54.6246        26.9845
   2530000        67.9336        35.1275
   2540000        62.3055        24.3499
   2550000        34.0973        29.1947
   2560000        40.6093        56.3344
   2570000        51.2108        55.6681
   2580000        60.4901       104.1592
   2590000        55.1845        16.1474
   2600000        50.7733        39.6233
   2610000        61.8858        35.2270
   2620000        48.3447        57.2647
   2630000        42.4255        44.3708
   2640000        53.4623        25.2144
   2650000        64.2722        64.3676
   2660000        44.4829        52.7174
   2670000        49.6009        17.9637
   2680000        65.7485        33.8497
   2690000        68.7166        42.9933
   2700000        48.7074        51.4610
   2710000        38.4211        69.1683
   2720000        32.5909        20.6913
   2730000        68.3255        44.8923
   2740000        31.5372        23.6365
   2750000        58.6695        22.7963
   2760000        25.5749         8.7548
   2770000        52.5453        34.5582
