# Step CPU_Time_s
         1       0.011611
     10000      49.249279
     20000      97.646973
     30000     146.674571
     40000     194.902712
     50000     243.824422
     60000     292.675755
     70000     341.388215
     80000     390.568324
     90000     439.905700
    100000     488.561120
    110000     537.368196
    120000     586.272247
    130000     635.199707
    140000     684.401153
    150000     733.280825
    160000     782.316922
    170000     831.013788
    180000     880.073975
    190000     928.516812
    200000     977.396711
    210000    1026.467992
    220000    1075.091218
    230000    1123.954280
    240000    1172.971583
    250000    1221.778784
    260000    1270.769425
    270000    1319.811499
    280000    1368.692126
    290000    1417.646014
    300000    1466.579151
    310000    1515.260106
    320000    1564.152048
    330000    1613.008268
    340000    1662.078300
    350000    1711.156072
    360000    1759.981277
    370000    1808.936712
    380000    1858.026269
    390000    1907.147384
    400000    1955.800416
    410000    2004.692917
    420000    2053.358797
    430000    2102.211643
    440000    2151.176356
    450000    2200.002696
    460000    2248.764249
    470000    2297.530452
    480000    2346.147897
    490000    2394.986330
    500000    2443.696480
    510000    2492.436854
    520000    2541.293763
    530000    2590.311276
    540000    2639.273236
    550000    2688.269739
    560000    2737.195641
    570000    2785.875431
    580000    2834.892600
    590000    2883.678523
    600000    2932.107466
    610000    2980.827315
    620000    3029.477686
    630000    3077.951940
    640000    3126.360922
    650000    3175.007391
    660000    3223.837742
    670000    3272.691688
    680000    3321.481231
    690000    3369.800530
    700000    3418.570780
    710000    3467.030378
    720000    3515.730891
    730000    3564.303363
    740000    3613.061439
    750000    3661.863662
    760000    3710.413401
    770000    3759.015465
    780000    3807.451276
    790000    3856.017658
    800000    3904.708850
    810000    3953.333109
    820000    4002.195357
    830000    4050.999622
    840000    4099.538058
    850000    4148.294855
    860000    4197.015319
    870000    4245.808781
    880000    4294.275964
    890000    4342.574865
    900000    4390.869855
    910000    4439.634279
    920000    4488.297858
    930000    4536.832033
    940000    4585.498741
    950000    4634.119279
    960000    4682.713623
    970000    4731.558844
    980000    4779.758935
    990000    4828.653735
   1000000    4877.178081
