# Step CPU_Time_s
         1       0.005007
     10000      45.134263
     20000      92.644552
     30000     139.771395
     40000     186.907228
     50000     233.972718
     60000     282.144826
     70000     330.136876
     80000     377.470560
     90000     424.048877
    100000     471.100878
    110000     518.506586
    120000     566.166337
    130000     613.453880
    140000     660.144329
    150000     706.273790
    160000     752.879381
    170000     799.472082
    180000     847.791265
    190000     895.288083
    200000     942.740033
    210000     990.009654
    220000    1037.068571
    230000    1084.103906
    240000    1131.172869
    250000    1179.022440
    260000    1226.187682
    270000    1272.998937
    280000    1320.389996
    290000    1367.129381
    300000    1414.251450
    310000    1462.315703
    320000    1510.031799
    330000    1557.537591
    340000    1604.561528
    350000    1653.735856
    360000    1705.876635
    370000    1759.833444
    380000    1814.236725
    390000    1867.495054
    400000    1920.675188
    410000    1973.457923
    420000    2025.412821
    430000    2078.899352
    440000    2133.363893
    450000    2187.213968
    460000    2240.312965
    470000    2293.070139
    480000    2347.267168
    490000    2401.395257
    500000    2454.461685
    510000    2507.131181
    520000    2560.569251
    530000    2614.236941
    540000    2673.214662
    550000    2728.955798
    560000    2789.975045
    570000    2844.667205
    580000    2897.801293
    590000    2954.572786
    600000    3009.412496
    610000    3063.359818
    620000    3115.781969
    630000    3168.563537
    640000    3221.266662
    650000    3275.166307
    660000    3329.878732
    670000    3382.742091
    680000    3435.126035
    690000    3487.452927
    700000    3541.492612
    710000    3594.645278
    720000    3647.380953
    730000    3699.702898
    740000    3752.145397
    750000    3804.498603
    760000    3858.954278
    770000    3912.736613
    780000    3965.758212
    790000    4017.718156
    800000    4069.671048
    810000    4121.182179
    820000    4174.462388
    830000    4228.113020
    840000    4280.407566
    850000    4333.437602
    860000    4385.587188
    870000    4438.696670
    880000    4492.976377
    890000    4546.176859
    900000    4596.151560
    910000    4647.502457
    920000    4695.042925
    930000    4742.374435
    940000    4789.418509
    950000    4835.489025
    960000    4881.231984
    970000    4927.237345
    980000    4973.522520
    990000    5019.791863
   1000000    5067.682260
