 [Rank 1] Step:    760000 | Energy:     19.3519 | Acc:  7.27%
 [Rank 2] Step:    780000 | Energy:     19.6322 | Acc:  7.68%
 [Rank 0] Step:    770000 | Energy:     26.6642 | Acc:  7.32%
 [Rank 1] Step:    770000 | Energy:     19.2960 | Acc:  7.25%
 [Rank 2] Step:    790000 | Energy:     20.8326 | Acc:  7.66%
 [Rank 0] Step:    780000 | Energy:     30.1285 | Acc:  7.30%
 [Rank 1] Step:    780000 | Energy:     15.6354 | Acc:  7.23%
 [Rank 2] Step:    800000 | Energy:     19.6519 | Acc:  7.64%
 [Rank 0] Step:    790000 | Energy:     33.2819 | Acc:  7.27%
 [Rank 1] Step:    790000 | Energy:     19.1356 | Acc:  7.22%
 [Rank 2] Step:    810000 | Energy:     20.1345 | Acc:  7.64%
 [Rank 0] Step:    800000 | Energy:     33.0380 | Acc:  7.26%
 [Rank 1] Step:    800000 | Energy:     14.9529 | Acc:  7.20%
 [Rank 2] Step:    820000 | Energy:     21.8156 | Acc:  7.64%
 [Rank 0] Step:    810000 | Energy:     32.3499 | Acc:  7.24%
 [Rank 1] Step:    810000 | Energy:     17.6319 | Acc:  7.18%
 [Rank 2] Step:    830000 | Energy:     29.8361 | Acc:  7.65%
 [Rank 0] Step:    820000 | Energy:     28.1060 | Acc:  7.23%
 [Rank 1] Step:    820000 | Energy:     16.3465 | Acc:  7.19%
 [Rank 2] Step:    840000 | Energy:     23.1527 | Acc:  7.65%
 [Rank 0] Step:    830000 | Energy:     28.5438 | Acc:  7.20%
 [Rank 1] Step:    830000 | Energy:     22.1568 | Acc:  7.17%
 [Rank 2] Step:    850000 | Energy:     28.0162 | Acc:  7.64%
 [Rank 0] Step:    840000 | Energy:     32.1328 | Acc:  7.17%
 [Rank 1] Step:    840000 | Energy:     25.3713 | Acc:  7.18%
 [Rank 2] Step:    860000 | Energy:     24.0351 | Acc:  7.65%
 [Rank 0] Step:    850000 | Energy:     38.3402 | Acc:  7.15%
 [Rank 1] Step:    850000 | Energy:     26.3459 | Acc:  7.18%
 [Rank 2] Step:    870000 | Energy:     26.3283 | Acc:  7.65%
 [Rank 0] Step:    860000 | Energy:     29.0808 | Acc:  7.13%
 [Rank 1] Step:    860000 | Energy:     26.8523 | Acc:  7.18%
 [Rank 2] Step:    880000 | Energy:     25.7887 | Acc:  7.66%
 [Rank 0] Step:    870000 | Energy:     28.8272 | Acc:  7.11%
 [Rank 1] Step:    870000 | Energy:     21.4639 | Acc:  7.17%
 [Rank 2] Step:    890000 | Energy:     24.1489 | Acc:  7.66%
 [Rank 0] Step:    880000 | Energy:     36.5035 | Acc:  7.09%
 [Rank 1] Step:    880000 | Energy:     22.4674 | Acc:  7.16%
 [Rank 2] Step:    900000 | Energy:     31.7235 | Acc:  7.67%
 [Rank 0] Step:    890000 | Energy:     32.2571 | Acc:  7.08%
 [Rank 1] Step:    890000 | Energy:     23.9882 | Acc:  7.15%
 [Rank 2] Step:    910000 | Energy:     31.0870 | Acc:  7.69%
 [Rank 0] Step:    900000 | Energy:     37.6454 | Acc:  7.08%
 [Rank 1] Step:    900000 | Energy:     21.4214 | Acc:  7.15%
 [Rank 2] Step:    920000 | Energy:     33.8607 | Acc:  7.71%
 [Rank 0] Step:    910000 | Energy:     34.9993 | Acc:  7.06%
 [Rank 2] Step:    930000 | Energy:     32.2137 | Acc:  7.71%
 [Rank 1] Step:    910000 | Energy:     22.2241 | Acc:  7.14%
 [Rank 0] Step:    920000 | Energy:     40.4397 | Acc:  7.06%
 [Rank 2] Step:    940000 | Energy:     31.3074 | Acc:  7.73%
 [Rank 1] Step:    920000 | Energy:     18.5774 | Acc:  7.13%
 [Rank 0] Step:    930000 | Energy:     32.4975 | Acc:  7.06%
 [Rank 2] Step:    950000 | Energy:     30.4334 | Acc:  7.74%
 [Rank 1] Step:    930000 | Energy:     17.4819 | Acc:  7.11%
 [Rank 0] Step:    940000 | Energy:     27.3004 | Acc:  7.05%
 [Rank 2] Step:    960000 | Energy:     31.4367 | Acc:  7.72%
 [Rank 1] Step:    940000 | Energy:     19.5026 | Acc:  7.10%
 [Rank 0] Step:    950000 | Energy:     31.8421 | Acc:  7.04%
 [Rank 2] Step:    970000 | Energy:     37.6424 | Acc:  7.71%
 [Rank 1] Step:    950000 | Energy:     18.4257 | Acc:  7.09%
 [Rank 0] Step:    960000 | Energy:     30.7011 | Acc:  7.04%
 [Rank 2] Step:    980000 | Energy:     27.6175 | Acc:  7.70%
 [Rank 1] Step:    960000 | Energy:     13.1365 | Acc:  7.08%
 [Rank 0] Step:    970000 | Energy:     36.0162 | Acc:  7.02%
 [Rank 2] Step:    990000 | Energy:     26.8745 | Acc:  7.70%
 [Rank 1] Step:    970000 | Energy:     17.0186 | Acc:  7.07%
 [Rank 0] Step:    980000 | Energy:     30.0309 | Acc:  7.01%
 [Rank 2] Step:   1000000 | Energy:     32.5173 | Acc:  7.71%
 [Rank 1] Step:    980000 | Energy:     19.9097 | Acc:  7.06%
 [Rank 2] Step:   1010000 | Energy:     24.1883 | Acc:  7.72%
 [Rank 0] Step:    990000 | Energy:     30.3486 | Acc:  7.00%
 [Rank 1] Step:    990000 | Energy:     18.0951 | Acc:  7.06%
 [Rank 2] Step:   1020000 | Energy:     22.7469 | Acc:  7.72%
 [Rank 0] Step:   1000000 | Energy:     31.1530 | Acc:  7.00%
 [Rank 1] Step:   1000000 | Energy:     17.4574 | Acc:  7.05%
 [Rank 2] Step:   1030000 | Energy:     24.1399 | Acc:  7.72%
 [Rank 0] Step:   1010000 | Energy:     35.4610 | Acc:  6.99%
 [Rank 1] Step:   1010000 | Energy:     15.9543 | Acc:  7.03%
 [Rank 2] Step:   1040000 | Energy:     20.1477 | Acc:  7.72%
 [Rank 0] Step:   1020000 | Energy:     27.0945 | Acc:  6.99%
 [Rank 1] Step:   1020000 | Energy:     17.8026 | Acc:  7.02%
 [Rank 2] Step:   1050000 | Energy:     29.1688 | Acc:  7.73%
 [Rank 0] Step:   1030000 | Energy:     30.9000 | Acc:  6.97%
 [Rank 1] Step:   1030000 | Energy:     16.3969 | Acc:  7.02%
 [Rank 2] Step:   1060000 | Energy:     39.3141 | Acc:  7.75%
 [Rank 0] Step:   1040000 | Energy:     32.4991 | Acc:  6.96%
 [Rank 1] Step:   1040000 | Energy:     16.4512 | Acc:  7.01%
 [Rank 2] Step:   1070000 | Energy:     30.8116 | Acc:  7.76%
 [Rank 0] Step:   1050000 | Energy:     22.8956 | Acc:  6.95%
 [Rank 1] Step:   1050000 | Energy:     15.1738 | Acc:  7.01%
 [Rank 2] Step:   1080000 | Energy:     28.3248 | Acc:  7.76%
 [Rank 0] Step:   1060000 | Energy:     28.5179 | Acc:  6.93%
 [Rank 1] Step:   1060000 | Energy:     15.5597 | Acc:  6.99%
 [Rank 2] Step:   1090000 | Energy:     27.7343 | Acc:  7.76%
 [Rank 0] Step:   1070000 | Energy:     34.7175 | Acc:  6.92%
 [Rank 1] Step:   1070000 | Energy:     17.3261 | Acc:  6.99%
 [Rank 2] Step:   1100000 | Energy:     38.6882 | Acc:  7.77%
 [Rank 0] Step:   1080000 | Energy:     34.1364 | Acc:  6.92%
 [Rank 1] Step:   1080000 | Energy:     18.4280 | Acc:  6.98%
 [Rank 2] Step:   1110000 | Energy:     34.7094 | Acc:  7.78%
 [Rank 0] Step:   1090000 | Energy:     34.9938 | Acc:  6.92%
 [Rank 1] Step:   1090000 | Energy:     25.0817 | Acc:  6.98%
 [Rank 2] Step:   1120000 | Energy:     29.4933 | Acc:  7.79%
 [Rank 0] Step:   1100000 | Energy:     38.0763 | Acc:  6.93%
 [Rank 1] Step:   1100000 | Energy:     23.7569 | Acc:  6.97%
 [Rank 2] Step:   1130000 | Energy:     31.0242 | Acc:  7.79%
 [Rank 0] Step:   1110000 | Energy:     31.0766 | Acc:  6.94%
 [Rank 1] Step:   1110000 | Energy:     20.7411 | Acc:  6.96%
 [Rank 2] Step:   1140000 | Energy:     35.0198 | Acc:  7.79%
 [Rank 0] Step:   1120000 | Energy:     33.9457 | Acc:  6.94%
 [Rank 1] Step:   1120000 | Energy:     28.7033 | Acc:  6.96%
 [Rank 2] Step:   1150000 | Energy:     27.1591 | Acc:  7.80%
 [Rank 0] Step:   1130000 | Energy:     30.3746 | Acc:  6.95%
 [Rank 1] Step:   1130000 | Energy:     25.3547 | Acc:  6.95%
 [Rank 2] Step:   1160000 | Energy:     21.8904 | Acc:  7.80%
